TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/06/19
TIME,12:22:06
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.6748
LASTX, 4000.1226
NPOINTS,    7469
FIRSTY,     0.01261
MAXY,     0.39615
MINY,    -0.01625
XYDATA
605.5386,0.00690221
606.0208,0.00817563
606.5029,0.00954703
606.9850,0.0106435
607.4671,0.0113527
607.9492,0.0117243
608.4313,0.0117881
608.9135,0.0114679
609.3956,0.0106655
609.8777,0.00942903
610.3598,0.00803953
610.8419,0.00691151
611.3240,0.00636338
611.8062,0.00643169
612.2883,0.00687601
612.7704,0.0073705
613.2525,0.00772844
613.7346,0.0079793
614.2167,0.00824116
614.6989,0.00850673
615.1810,0.00853289
615.6631,0.00793515
616.1452,0.00643183
616.6273,0.00407923
617.1094,0.00132302
617.5916,-0.00120988
618.0737,-0.00304496
618.5558,-0.00404295
619.0379,-0.00430847
619.5200,-0.00398916
620.0021,-0.00318958
620.4843,-0.00204919
620.9664,-0.000859561
621.4485,-5.96077E-005
621.9306,-5.85657E-005
622.4127,-0.00101312
622.8948,-0.00274414
623.3770,-0.00484379
623.8591,-0.00685542
624.3412,-0.00838924
624.8233,-0.00914254
625.3054,-0.00889873
625.7875,-0.00758636
626.2697,-0.00538138
626.7518,-0.00274432
627.2339,-0.000311376
627.7160,0.0013293
628.1981,0.00186103
628.6802,0.00133886
629.1624,0.000108236
629.6445,-0.00140092
630.1266,-0.00285881
630.6087,-0.00408728
631.0908,-0.00499756
631.5729,-0.0055205
632.0551,-0.00560333
632.5372,-0.00525041
633.0193,-0.00453453
633.5014,-0.00354956
633.9835,-0.00235947
634.4656,-0.0010189
634.9478,0.000333841
635.4299,0.0014113
635.9120,0.00185528
636.3941,0.00145323
636.8762,0.000331393
637.3583,-0.0010465
637.8405,-0.00209279
638.3226,-0.00238913
638.8047,-0.00188766
639.2868,-0.00090237
639.7689,0.000109403
640.2510,0.000837026
640.7332,0.00127554
641.2153,0.00164498
641.6974,0.00215323
642.1795,0.00280408
642.6616,0.00340059
643.1437,0.00373127
643.6259,0.00378481
644.1080,0.00381287
644.5901,0.00416851
645.0722,0.00502274
645.5543,0.00617376
646.0364,0.00710706
646.5186,0.00727728
647.0007,0.00642888
647.4828,0.00476238
647.9649,0.00285614
648.4470,0.00139024
648.9291,0.000744594
649.4113,0.00107679
649.8934,0.0022926
650.3755,0.00411484
650.8576,0.00623046
651.3397,0.00828398
651.8218,0.00987508
652.3040,0.0106495
652.7861,0.0104629
653.2682,0.00949625
653.7503,0.0082151
654.2324,0.00718394
654.7145,0.0068455
655.1967,0.00737341
655.6788,0.0086354
656.1609,0.0102467
656.6430,0.0116809
657.1251,0.0124217
657.6072,0.0121458
658.0894,0.0108929
658.5715,0.00912538
659.0536,0.00756706
659.5357,0.00684064
660.0178,0.00712027
660.4999,0.00805001
660.9821,0.00897961
661.4642,0.00934807
661.9463,0.00898569
662.4284,0.00818304
662.9105,0.00751429
663.3926,0.00752136
663.8748,0.00842122
664.3569,0.0100043
664.8390,0.0117991
665.3211,0.0133621
665.8032,0.0144497
666.2853,0.0150008
666.7675,0.0150323
667.2496,0.0145639
667.7317,0.0136865
668.2138,0.0128511
668.6959,0.0125358
669.1780,0.0124018
669.6602,0.0120938
670.1423,0.0116484
670.6244,0.0112376
671.1065,0.0110349
671.5886,0.0111383
672.0707,0.0114956
672.5529,0.0118931
673.0350,0.012069
673.5171,0.0118878
673.9992,0.0114395
674.4813,0.0109884
674.9634,0.010815
675.4456,0.0110621
675.9277,0.0116843
676.4098,0.0125199
676.8919,0.0134127
677.3740,0.0142882
677.8561,0.0151424
678.3383,0.0159686
678.8204,0.0166911
679.3025,0.0171619
679.7846,0.017224
680.2667,0.01679
680.7488,0.015883
681.2310,0.0146202
681.7131,0.0131655
682.1952,0.0116841
682.6773,0.0103182
683.1594,0.00918149
683.6415,0.00835954
684.1237,0.00790386
684.6058,0.00782068
685.0879,0.00806608
685.5700,0.00855911
686.0521,0.00921278
686.5342,0.00996701
687.0164,0.0108019
